year;Y;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23
2016;1;2,529882655;3,235824018;0,810324395;1,509826533;0,918665932;9,631167293;0,783342015;0,852695182;1,23407367;1,827475867;99,97448191;1;0,000255181;3918,788827;0,000255181;0,003137442;0,000898826;10,87394273;8,518016205;33380,30674;0,085180162;1,047287616;0,134192464
2015;1;3,653579434;4,790981406;0,49817644;2,043058981;0,897140679;13,85354374;1,424966103;1,588341869;2,007320941;3,724667977;18,72561388;1;0,812743861;1,230399942;0,812743861;7,9015091;4,340278864;8,009848913;11,41376319;14,04349357;0,114137632;1,109647923;0,160783375
2014;1;1,445876281;2,801508286;0,464162079;0,110733281;0,895826246;11,91352178;1,241076289;1,385398446;2,154419858;35,0500336;31,97656956;1;0,680234304;1,470081696;0,680234304;6,529805035;2,127289806;9,666080254;11,99634301;17,63560428;0,11996343;1,151570576;0,208247952
2013;1;1,403916872;2,50372463;0,457772132;0,2624833;0,938463733;19,76783562;1,231260353;1,311995669;2,184492962;12,51460899;99,80644644;1;0,001935536;516,6528574;0,001935536;0,031074947;0,00516381;7,67442077;9,449210026;4881,96136;0,0944921;1,517066882;0,167647182
2012;1;1,891070809;3,119999097;0,603043156;0,310096626;0,807515447;4,727023601;0,909879025;1,126763615;1,658256113;11,33679367;98,28171651;1;0,017182835;58,19761457;0,017182835;0,089268643;0,066389354;11,57714816;10,53380428;613,0422813;0,105338043;0,547254526;0,191978767
2011;1;1,581946819;2,958996685;0,548325851;0,284957591;0,895539571;10,3510278;1,081272809;1,207398137;1,823733094;12,5376098;97,8664884;0,999999835;0,021334955;46,8714377;0,021334951;0,204239551;0,07049387;11,49230761;12,42631974;582,4395674;0,124263218;1,189571956;0,209589017
2018;1;1,177765048;1,443630436;0,136542134;0,067659697;0,801939204;9,112583959;1,804845634;2,250601573;7,323746678;48,02027051;93,61202608;1;0,063879739;15,65441581;0,063879739;0,322525914;0,114994672;3,851889877;6,952066625;108,8305417;0,069520666;0,351006699;0,282102657
2017;1;1,137334873;1,392476914;0,110483556;0,38704937;0,782480136;9,177045078;1,996189601;2,551105785;9,051120671;9,178043397;92,50815137;1;0,074918486;13,34784042;0,074918486;0,344421355;0,13332257;2,52347087;5,037326307;67,23742768;0,050373263;0,231580059;0,228402394
2016;1;1,055323033;1,249686516;0,071514272;0,309463396;0,764288714;9,058960219;2,135299164;2,793838409;13,98322281;11,28218147;93,19535;1;0,0680465;14,695833;0,0680465;0,288685795;0,111262658;0,359933401;0,768565491;11,2947101;0,007685655;0,032606224;0,050330289
2015;0;0,917439131;1,278168497;0,091831067;0,35544491;0,724429861;6,230091021;1,716827047;2,369900993;10,8895609;8,522087971;92,61942871;1;0,073805713;13,54908665;0,073805713;0,267829139;0,130221216;-1,36151291;-2,337482189;-31,67074872;-0,023374822;-0,084823494;-0,148262777
2014;0;0,753201186;1,352163943;0,216902816;0,385185028;0,812967241;5,2192213;0,976165359;1,200743781;4,61035969;4,215123451;93,66296737;1;0,063370326;15,78025645;0,063370326;0,338819395;0,105400397;-19,71364069;-19,24377314;-303,6716751;-0,192437731;-1,028898534;-0,908869744
2013;0;28,24262005;32,91998523;0,532594916;19,40278215;0,649997079;3,381004665;1,183361508;1,820564347;1,877599597;3,088884415;1,97447561;0,01;-0,97447561;-1,026192949;-0,009744756;-0,027841928;-0,493536413;-0,296100669;-0,350394134;35,95719894;-0,350394134;-0,010011177;-0,005559585
2012;0;0,531193734;0,576193014;-1,0543573;0,441118771;0,832057502;3,456249196;0,580451122;0,697609385;-0,948445086;0,91122319;144,406038;1;-0,44406038;-2,251946005;-0,44406038;-2,64412157;-0,307508181;-41,09744811;-23,85505988;53,7203068;-0,238550599;-1,42043022;0,389786727
2011;0;0,23791707;0,322674176;-1,210299117;0,130941017;0,378922442;1,058145038;0,657190136;1,734365829;-0,82624203;4,273947758;117,4319084;1;-0,174319084;-5,736606556;-0,174319084;-0,280672006;-0,14844269;-30,23955637;-19,87313816;114,0043747;-0,198731382;-0,319978365;0,249851924
2018;1;0,456059337;0,456059337;-0,519815081;0,116230179;0,325117063;1,105331674;0,745969486;2,294464276;-1,92376104;9,002927345;88,16901778;1;0,118309822;8,452383589;0,118309822;0,175304213;0,165959604;1,65919141;1,237706164;10,46156727;0,012377062;0,018339568;-0,031918878
2017;1;0,496386684;0,496386684;-0,493518051;0,070130114;0,351550709;1,114515206;0,722706595;2,055767705;-2,026268335;14,55089194;88,77509544;1;0,112249046;8,908761714;0,112249046;0,173103814;0,158494721;2,49884312;1,805930403;16,08860363;0,018059304;0,027849987;-0,050633267
2016;1;0,654958023;0,654958023;-0,493574647;0,094443689;0,502234496;1,076929731;0,53605847;1,067346976;-2,026035994;7,401950004;90,66444401;1;0,09335556;10,7117348;0,09335556;0,187549276;0,121743874;1,552661982;0,832317607;8,915565478;0,008323176;0,016721079;-0,031457491
2015;1;0,64438766;0,64438766;-0,486931169;0,073354233;0,49259411;1,100261058;0,558278941;1,133344736;-2,053678349;9,955981155;92,57017839;1;0,074298216;13,45927335;0,074298216;0,146427579;0,097193313;2,612152272;1,458309605;19,6277876;0,014583096;0,028740494;-0,053645206
2014;1;0,727237889;0,727237889;-0,446101271;0,198702622;0,569786284;1,113529745;0,47905577;0,840763956;-2,241643466;3,077138078;93,49012015;1;0,065098799;15,36126661;0,065098799;0,151317348;0,083087842;0,969488025;0,464438832;7,134368726;0,004644388;0,010795538;-0,021732465
2013;1;0,676770679;0,676770679;-0,30170518;0,17369264;0,429010627;1,189395997;0,679132475;1,583020169;-3,314493969;6,16803126;88,47609988;1;0,115239001;8,67761773;0,115239001;0,201823373;0,181791248;0,095092942;0,064580705;0,560406671;0,000645807;0,001131032;-0,00315185
2012;1;0,815975961;0,815975961;-0,119361709;0,334060141;0,439636987;1,482371057;0,830665912;1,889435914;-8,377896155;4,615139898;85,43907442;1;0,145609256;6,867695289;0,145609256;0,259848085;0,270253996;0,006111844;0,0050769;0,034866605;5,0769E-05;9,06002E-05;-0,000512044
2011;1;1,005161614;1,005161614;0,00320652;0,340920617;0,510661;1,671238905;0,817802374;1,601458449;311,864562;4,721699069;91,08249481;1;0,089175052;11,21389871;0,089175052;0,182235734;0,175528069;2,014437154;1,647411486;18,47390555;0,016474115;0,033666057;6,282315607
2018;0;9,141070446;9,15988099;1371,192875;2,427026553;0,131504738;9,83715E-05;8,54352E-05;0,000649674;0,000729292;0,002451945;13,71974441;1;0,862802556;1,15901372;0,862802556;0,993445323;60,097977;-17353,99652;-1,482642185;-1,718402634;-0,014826422;-0,017071391;-0,126561309
2017;0;2,375534964;2,380423352;138,7485975;0,630723335;0,131504738;0,000632854;0,000549631;0,00417955;0,00720728;0,015774108;13,25267835;1,083896235;0,877731115;1,139301071;0,951369451;1,09542273;17,22114419;-4842,470689;-2,661570015;-2,797619801;-0,024555579;-0,030645763;-0,349010424
2016;0;6,97705606;6,979648623;9,743482315;2,390296048;0,166179249;0,01752395;0,014611833;0,087928144;0,102632711;0,256749597;5,149871031;1;0,94850129;1,054294824;0,94850129;1,137536202;39,83774;-64,55501147;-0,943267039;-0,994481557;-0,00943267;-0,011312588;-0,066254558
2015;0;4,583192827;4,583549458;55,47790747;2,126881835;0,197661354;0,003471806;0,002785564;0,014092609;0,018025193;0,030370362;10,5611617;1;0,894388383;1,118082501;0,894388383;1,114726789;20,73988319;-612,4269402;-1,705954569;-1,90739795;-0,017059546;-0,021262276;-0,110391139
2014;0;7,293645299;7,298321546;18,72653998;4,065018149;0,268454017;0,016911128;0,012371268;0,046083377;0,053400148;0,082737958;11,95654963;1;0,880434504;1,135802829;0,880434504;1,203525853;23,93592091;-144,0288109;-1,781818956;-2,023795011;-0,01781819;-0,024356896;-0,076911598
2013;0;3,147573796;3,148281317;8,476608729;0,967331751;0,25982535;0,028258089;0,020915921;0,080499926;0,117971707;0,261995343;25,56508565;1;0,744349144;1,343455566;0,744349144;1,005639876;9,019214271;-46,93135765;-0,981612592;-1,3187529;-0,009816126;-0,013261905;-0,055365724
2012;0;1,428817487;1,429164511;#DIV/0!;0,50894007;0,556706745;0;0;0;0;0;41,52967248;1;0,584703275;1,710269195;0,584703275;1,318998809;1,501036548;#DIV/0!;0;0;0;0;0
2011;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
2018;1;3,757902046;5,628154728;0,635803887;3,337412376;0,695439227;2,95327495;0,8994517;1,29335773;1,572812028;2,181096191;95,36694872;1;0,046330513;21,58404776;0,046330513;0,15212239;0,374950512;6,961831073;6,261830797;135,1556549;0,062618308;0,205602013;0,109496516
2017;1;2,535471231;5,206874709;0,708476149;2,211470817;0,672919421;2,346202652;0,767397321;1,140400019;1,41148012;2,685054658;93,71016444;1;0,062898356;15,89866683;0,062898356;0,192302325;0,486691046;7,644052953;5,866025758;93,26198916;0,058660258;0,179344973;0,107894288
2016;1;4,445353062;7,685183462;0,77310046;3,870858877;0,614727575;1,795303705;0,691681012;1,125182992;1,293492957;2,233932571;93,01674542;1;0,069832546;14,31997055;0,069832546;0,18125498;0,873030507;6,074101343;4,201340565;60,16307317;0,042013406;0,109048566;0,078568073
2015;1;1,356157024;2,910338762;1,209708243;1,082707921;0,713135154;1,348902993;0,38695285;0,542608015;0,826645603;1,458540303;94,10160029;1;0,058983997;16,95375099;0,058983997;0,205615982;0,240716521;1,588998921;0,614867661;10,42431322;0,006148677;0,021434054;0,01313539
2014;1;1,376244681;4,459960979;0,509480491;1,22859345;0,639805231;3,399197248;0,974227466;1,522693812;1,962783693;5,527585211;94,20311662;1,037248902;0,091798348;10,89344223;0,095217736;0,332226175;0,663744785;7,217808615;7,031787397;73,84955496;0,067792671;0,245347552;0,14166997
2013;1;1,24994283;4,050660026;0,263575134;1,115842583;0,639805231;5,075443124;1,828148065;2,85735092;3,793984598;10,37257166;88,62088086;1;0,113791191;8,788026451;0,113791191;0,315915724;0,720421479;4,395666267;8,03592878;70,61995468;0,080359288;0,223099541;0,166770901
2012;1;0,465722222;2,030096973;0,216870907;0,238590355;0,678604178;4,940106754;1,587729669;2,339699223;4,611038024;19,90783032;89,31955909;1;0,106804409;9,362909348;0,106804409;0,332314243;0,319513664;5,085521432;8,07443326;75,60018666;0,080744333;0,251230188;0,234495327
2011;1;1,349132342;2,277998714;0,189510852;1,211607234;0,68175617;6,341791225;2,018235931;2,960348614;5,276742662;5,565888138;90,74953144;1;0,092504686;10,81026322;0,092504686;0,290672361;0,309092259;6,892818456;13,91133388;150,3851809;0,139113339;0,437128156;0,363716292
2018;0;0,240605652;0,26774274;#DIV/0!;0,144164193;0,38507479;0;0;0;0;0;143,8226821;1;-0,438226821;-2,281923314;-0,438226821;-0,712650745;-0,30469938;#DIV/0!;-19,27514839;43,98441048;-0,192751484;-0,313455229;0,183023417
2017;0;0,269094398;0,297817576;#DIV/0!;0,161756335;0,363482462;0;0;0;0;0;122,0486939;1;-0,220486939;-4,535416034;-0,220486939;-0,346395732;-0,180654895;#DIV/0!;-15,37290004;69,72249735;-0,153729;-0,241515755;0,17937946
2016;0;0,267102924;0,296002902;#DIV/0!;0,156597154;0,313241997;0;0;0;0;0;105,8239616;1;-0,058239616;-17,1704429;-0,058239616;-0,084803713;-0,055034432;#DIV/0!;-14,17453741;243,3830852;-0,141745374;-0,206397892;0,190262855
2015;0;0,858859778;0,888668477;#DIV/0!;0,826199653;0,821782591;0;0;0;0;0;92,47347154;1;0,075265285;13,28633785;0,075265285;0,422322853;0,081391218;#DIV/0!;-6,674724876;-88,68264974;-0,066747249;-0,374527097;0,648332895
2014;1;0,545059879;0,913007919;-0,041989731;0,238262298;0,315305606;1,044953591;0,715473865;2,26914413;-23,81534646;8,69523452;34,53481616;0,999999798;0,654651769;1,52752967;0,654651637;0,956122385;1,895627976;1,559796772;1,115993825;1,704714023;0,011159941;0,016299152;-0,371471005
2013;1;0,480328254;0,907588577;-0,061294518;0,05154341;0,384898902;1,039477688;0,639383867;1,661173525;-16,31467263;29,25033687;42,40896286;1;0,575910371;1,736381301;0,575910371;0,936285716;1,357992114;21,60400069;13,81324949;23,98506813;0,138132495;0,224568767;-3,524621986
2012;1;0,29493708;0,650506567;-0,185263257;0,011512391;0,352248331;1,577024507;1,021520256;2,90000027;-5,397724376;163,8642458;54,14985013;1;0,458501499;2,181017953;0,458501499;0,707835303;0,846727179;3,361283891;3,433619581;7,488785949;0,034336196;0,053008271;-0,18143284
2011;0;0,931692404;0,649195383;-0,197805656;0,093156128;0,393732518;1,774141203;1,075604119;2,731814289;-5,055467167;19,03773008;60,64930968;1;0,393506903;2,54125148;0,393506903;0,649064835;0,648823384;-12,41681557;-13,35557797;-33,93988229;-0,13355578;-0,220291841;0,627728034
2018;1;3,886565087;4,227866479;0,698495551;3,208026913;0,210590618;0,291586485;0,230181107;1,093026407;1,431648346;1,440502163;53,9616293;1;0,460383707;2,172101195;0,460383707;0,583200197;9,242770911;14,06537326;3,237583187;7,03235831;0,032375832;0,041012728;0,201366684
2017;1;4,599146948;4,979414663;0,84765328;3,800562953;0,245370461;0,306556926;0,231336912;0,942806689;1,179727635;1,235244754;44,98155474;1;0,550184453;1,817572262;0,550184453;0,729078871;11,16514399;15,3437424;3,549573985;6,451607217;0,03549574;0,047037305;0,181014369
2016;1;3,487249386;3,786299177;0,646738827;2,613521448;0,255508302;0,390507195;0,290729365;1,137847043;1,546219213;1,648438479;48,26467405;1;0,51735326;1,93291524;0,51735326;0,69490803;7,666499325;9,467845437;2,752580694;5,320505174;0,027525807;0,036972618;0,146393645
2015;1;2,966026587;3,252958669;0,544278177;2,236757457;0,263374591;0,45496809;0,335141055;1,272488183;1,837295785;1,850603629;48,99417965;1;0,510058203;1,960560566;0,510058203;0,692425482;6,299765842;19,44938159;6,518286273;12,77949502;0,065182863;0,08848848;0,357342668
2014;1;2,710058794;2,97361853;0,502696962;2,060474099;0,325933921;0,638408687;0,43032964;1,32029719;1,989270029;1,90541594;58,51162108;1;0,414883789;2,410313505;0,414883789;0,61549424;3,785141847;17,47382399;7,519504388;18,12436297;0,075195044;0,11155441;0,347601543
2013;1;2,554927221;2,713260169;0,677501048;2,154114595;0,45437535;0,856654157;0,423483672;0,932012866;1,476012477;1,173936332;62,25226898;1;0,37747731;2,649165852;0,37747731;0,763589079;2,254070671;7,434961902;3,148584968;8,34112378;0,03148585;0,06369191;0,109740965
2012;1;1,471725017;1,610679906;0,278801146;1,112421914;0,309386286;0,609222165;0,420737182;1,359908957;3,586785825;1,969017335;64,64931263;1;0,353506874;2,828799309;0,353506874;0,511873522;1,84037381;16,49908287;6,941777629;19,63689576;0,069417776;0,10051607;0,591786766
2011;1;2,490120229;2,662610236;0,6893286;2,097112781;0,42218454;0,661865468;0,3824361;0,905850556;1,450686945;1,150117907;57,9381325;1;0,420618675;2,377450312;0,420618675;0,727946384;2,652734727;19,49872889;7,457017832;17,72868937;0,074570178;0,129055353;0,282865514
2018;1;0,599576901;0,603110713;-0,558490148;0,126292712;0,22956258;0,351119508;0,270494174;1,178302552;-1,790541882;5,626982611;91,86647523;1;0,081335248;12,29479259;0,081335248;0,105578585;0,213685345;23,72340028;6,417041562;78,89619503;0,064170416;0,083297486;-0,424777418
2017;1;0,720077305;0,72366165;-0,460595338;0,254185315;0,274610534;0,31385714;0,227668663;0,829060196;-2,171103172;2,360321521;93,86512636;1;0,061348736;16,30025423;0,061348736;0,084573514;0,161667971;31,91772305;7,266665341;118,4484925;0,072666653;0,100176053;-0,692966698
2016;1;0,613807845;0,616671324;-0,699481062;0,223913139;0,222508516;0,254327072;0,197737132;0,8886722;-1,429631272;2,447460942;92,86583056;1;0,071341694;14,01704864;0,071341694;0,091758811;0,19771997;40,51282328;8,010889498;112,2890277;0,080108895;0,103035077;-0,579183991
2015;1;0,717443166;0,718625023;-0,561983799;0,534954246;0,243274295;0,223984041;0,169494482;0,696721707;-1,779410726;0,935933598;92,1298325;1;0,078701675;12,70620987;0,078701675;0,104002909;0,232482405;29,9602023;5,07808896;64,52326408;0,05078089;0,067106072;-0,533115053
2014;1;0,820103429;0,821342657;-0,385457363;0,646856501;0,276404583;0,215560697;0,155978732;0,564313119;-2,59432066;0,71653363;92,53580595;1;0,07464194;13,39729371;0,07464194;0,103154247;0,221800265;45,10928422;7,036088975;94,2645506;0,07036089;0,097237888;-1,17027948
2013;1;0,714602098;0,715703273;-0,662653126;0,522046026;0,247658267;0,197328712;0,148458625;0,599449505;-1,509085161;0,821820206;98,20915704;1;0,01790843;55,8396254;0,01790843;0,023803584;0,051753256;43,46549226;6,452827228;360,3234552;0,064528272;0,085769896;-0,655931294
2012;1;0,805366773;0,806539263;-0,535123223;0,636338616;0,265785188;0,162263619;0,119136352;0,448243009;-1,868728467;0,568133974;98,31692849;1;0,016830715;59,41518204;0,016830715;0,022923421;0,051073698;64,36391609;7,66808218;455,6004986;0,076680822;0,104439219;-1,202786822
2011;1;0,907181583;0,90839188;-0,298833702;0,70000811;0,322847237;0,160894638;0,108950249;0,337466878;-3,346342776;0,4379266;97,87348254;1;0,021265175;47,02524279;0,021265175;0,031403807;0,059833599;58,52541646;6,376358699;299,8498159;0,063763587;0,094164257;-1,958461046
2018;1;0,546962301;1,781093927;0,448517134;0,12867214;0,736760205;2,73660437;0,720383174;0,977771558;2,229569229;13,53442151;75,54765045;1;0,244523495;4,089586557;0,244523495;0,928900189;0,591127629;2,84377284;2,048606103;8,37795198;0,020486061;0,077822812;0,063403884
2017;1;0,644362554;1,51643963;0,351420039;0,193546531;0,731320474;2,637795197;0,708721562;0,969098483;2,845597548;7,592899423;84,32158516;1;0,156784148;6,378195821;0,156784148;0,583535898;0,325101928;2,550788586;1,807798872;11,53049521;0,018077989;0,067284579;0,072585177
2016;1;0,761576604;1,471468912;0,358622879;0,100546031;0,714761212;2,238805528;0,638594176;0,893437089;2,788444514;13,07525406;89,37982925;1;0,106201708;9,41604446;0,106201708;0,372325616;0,21863597;3,176563021;2,028534646;19,10077241;0,020285346;0,071117069;0,088576697
2015;1;0,93145898;1,528665302;0,326581602;0,11478262;0,805488552;4,385214971;0,852974516;1,058952997;3,062021845;14,10304714;89,48461218;1;0,105153878;9,509872742;0,105153878;0,540605085;0,199562222;5,60603486;4,78180487;45,47435579;0,047818049;0,24583668;0,171658012
2014;1;1,098770837;1,457526377;0,213925171;0,057799739;0,804147155;6,024811583;1,179976492;1,467363884;4,674531728;37,00227041;55,17204816;1;0,448279518;2,230751036;0,448279518;2,288858849;0,812512012;8,847271725;10,43957265;23,28808751;0,104395727;0,533031452;0,413568524
2013;1;0,856449689;1,426668666;0,115893601;0,505471393;0,736105867;7,198113922;1,899540031;2,580525594;8,628604122;7,283409224;51,59613336;1;0,484038666;2,065950655;0,484038666;1,83421534;0,93812973;12,21755927;23,20774291;47,94605167;0,232077429;0,879433835;1,054204823
2012;1;1,111390485;2,38750038;133,4955955;0,123977132;0,745673428;0,01276379;0,003246171;0,004353341;0,007490884;0,08383485;31,23238993;1;0,687676101;1,454172973;0,687676101;2,703909764;2,201804288;4864,768124;15,79186914;22,9641093;0,157918691;0,620928794;0,36441413
2011;1;1,189963665;2,190043979;173,5192133;0,189168859;0,803633151;0,012815993;0,002516636;0,003131573;0,005763051;0,036254824;36,69484076;1;0,633051592;1,579650082;0,633051592;3,223821103;1,725178742;6787,076515;17,08060283;26,98137566;0,170806028;0,869831282;0,391142651
